=== PPO Raw Episode Data ===
Training Started: 2025-09-03_11:19:10
Number of Environments: 30

Rewards env 1,Dones env 1,Rewards env 2,Dones env 2,Rewards env 3,Dones env 3,Rewards env 4,Dones env 4,Rewards env 5,Dones env 5,Rewards env 6,Dones env 6,Rewards env 7,Dones env 7,Rewards env 8,Dones env 8,Rewards env 9,Dones env 9,Rewards env 10,Dones env 10,Rewards env 11,Dones env 11,Rewards env 12,Dones env 12,Rewards env 13,Dones env 13,Rewards env 14,Dones env 14,Rewards env 15,Dones env 15,Rewards env 16,Dones env 16,Rewards env 17,Dones env 17,Rewards env 18,Dones env 18,Rewards env 19,Dones env 19,Rewards env 20,Dones env 20,Rewards env 21,Dones env 21,Rewards env 22,Dones env 22,Rewards env 23,Dones env 23,Rewards env 24,Dones env 24,Rewards env 25,Dones env 25,Rewards env 26,Dones env 26,Rewards env 27,Dones env 27,Rewards env 28,Dones env 28,Rewards env 29,Dones env 29,Rewards env 30,Dones env 30
213.822607,1,25.469150,0,25.193452,0,310.440904,1,28.184814,0,217.666379,1,216.401206,1,214.883996,1,26.334369,0,27.877955,0,22.320148,0,28.380130,0,29.520379,0,23.752441,0,24.809095,0,23.080515,0,28.818844,0,22.545418,0,24.028734,0,31.989685,0,311.722211,1,23.462473,0,118.139701,1,28.709146,0,122.894718,1,24.739309,0,27.034067,0,23.723348,0,27.724316,0,29.052308,0
26.428100,0,215.239965,1,25.873065,0,28.804303,0,29.979763,0,22.115163,0,33.641673,0,119.619770,1,29.397192,0,28.815605,0,23.898416,0,23.792131,0,26.717841,0,29.961652,0,25.392972,0,22.947965,0,25.938732,0,24.657616,0,29.984123,0,22.515621,0,28.406478,0,24.561558,0,123.385258,1,29.954610,0,28.599637,0,25.693872,0,25.878678,0,23.569315,0,27.375729,0,27.726673,0
24.701292,0,23.239103,0,24.555243,0,23.656103,0,23.949662,0,309.627659,1,25.126756,0,127.361563,1,118.111776,1,214.516011,1,216.198163,1,29.514099,0,28.038042,0,23.798722,0,215.476163,1,118.056158,1,24.190798,0,31.350141,0,217.563565,1,24.631292,0,24.512308,0,23.864845,0,23.763893,0,220.661938,1,24.045855,0,308.906159,1,26.820777,0,25.297229,0,219.592397,1,309.155773,1
121.356100,1,309.161852,1,30.106246,0,24.163148,0,29.642189,0,27.661760,0,23.536660,0,24.259528,0,25.957720,0,27.892892,0,25.275439,0,28.311192,0,22.520896,0,24.884152,0,22.227764,0,27.361093,0,28.466672,0,309.031636,1,26.302554,0,213.422988,1,27.674747,0,26.230944,0,34.592752,0,22.571518,0,22.274206,0,22.311878,0,27.133168,0,29.311440,0,23.365392,0,215.245733,1
22.403374,0,123.851824,1,123.719407,1,28.019349,0,29.868999,0,35.545534,0,23.912172,0,28.981952,0,28.440745,0,23.339653,0,26.929190,0,117.788813,1,219.370663,1,26.806654,0,217.673034,1,124.555703,1,27.880002,0,28.456849,0,29.405191,0,126.053170,1,29.240794,0,23.612954,0,25.368751,0,25.229028,0,127.531320,1,27.242558,0,118.574148,1,121.813610,1,27.885672,0,24.853012,0
29.823963,0,22.896309,0,220.002556,1,311.709776,1,23.673221,0,24.194850,0,25.196225,0,22.481631,0,27.906137,0,24.597723,0,22.825323,0,25.449653,0,34.045318,0,24.356192,0,30.549572,0,28.757259,0,26.433731,0,26.118187,0,128.599417,1,118.916993,1,26.963528,0,25.757960,0,216.119980,1,311.399656,1,214.838666,1,23.853291,0,22.900402,0,31.889235,0,25.220033,0,310.860348,1
127.896669,1,22.956655,0,23.080878,0,22.874159,0,24.312904,0,118.402771,1,23.773421,0,28.977135,0,23.373288,0,27.058990,0,30.714322,0,121.581410,1,29.229225,0,27.400308,0,23.523003,0,24.849125,0,24.560653,0,23.519112,0,23.909741,0,311.777885,1,26.286237,0,22.462751,0,26.345907,0,22.270760,0,23.571482,0,28.280589,0,27.659598,0,25.171556,0,27.584437,0,29.232980,0
29.102763,0,28.552561,0,27.447840,0,28.945869,0,26.550967,0,27.573094,0,121.405017,1,23.288636,0,26.664621,0,121.969388,1,32.225778,0,125.890924,1,26.746241,0,33.168310,0,27.275999,0,26.787483,0,29.492483,0,26.169754,0,123.741175,1,28.710410,0,120.285844,1,28.044572,0,29.237191,0,25.724151,0,24.681447,0,24.570512,0,309.241370,1,216.900929,1,27.809872,0,26.773810,0
216.535820,1,214.892501,1,25.940502,0,24.943999,0,26.993902,0,117.837553,1,26.987716,0,23.195252,0,25.194345,0,26.722167,0,23.414698,0,22.334469,0,216.489842,1,27.996258,0,28.562943,0,118.292342,1,24.116501,0,24.192931,0,214.545361,1,25.238456,0,27.081923,0,28.444365,0,219.482066,1,27.064679,0,214.529319,1,32.272332,0,22.797283,0,24.537133,0,27.667141,0,25.158698,0
27.323826,0,27.402304,0,27.028082,0,26.840559,0,213.149265,1,23.542301,0,25.080689,0,31.953324,0,32.345277,0,309.158300,1,118.443956,1,28.964738,0,213.819055,1,213.567869,1,123.949996,1,27.803319,0,119.196053,1,27.884634,0,25.755636,0,36.150741,0,23.806093,0,122.693378,1,27.114088,0,22.531140,0,310.093841,1,124.040493,1,30.475718,0,125.454387,1,28.083577,0,27.240795,0
28.676124,0,24.480951,0,32.211493,0,27.389026,0,29.813046,0,213.578152,1,23.096072,0,214.049637,1,34.366375,0,29.863338,0,25.375124,0,25.601750,0,26.635048,0,25.315846,0,28.080457,0,27.390630,0,24.551744,0,123.587296,1,23.539973,0,27.965802,0,28.130853,0,214.012816,1,22.669082,0,33.926623,0,25.177955,0,27.768861,0,119.822606,1,27.985747,0,311.089361,1,31.549342,0
309.548154,1,123.897302,1,33.628202,0,27.119465,0,29.109035,0,28.431229,0,220.324617,1,32.401786,0,213.702736,1,213.938236,1,25.892682,0,119.084327,1,27.489546,0,28.454388,0,23.272727,0,124.829469,1,24.353744,0,214.425169,1,25.508441,0,26.065489,0,35.353162,0,23.352604,0,25.056499,0,26.567769,0,123.674162,1,216.664434,1,30.871439,0,37.049508,0,218.316203,1,24.816634,0
23.926005,0,29.564145,0,29.575875,0,311.637413,1,310.369959,1,218.792777,1,23.437356,0,25.936526,0,309.153501,1,25.169000,0,121.898514,1,24.931148,0,219.303460,1,29.621427,0,126.720560,1,215.667313,1,26.529381,0,23.890343,0,26.567850,0,216.297745,1,27.266373,0,25.041855,0,24.142860,0,29.457823,0,26.215584,0,29.062243,0,309.657254,1,214.532726,1,125.296649,1,22.806769,0
213.816398,1,25.340209,0,215.821703,1,219.179237,1,29.713984,0,119.523230,1,35.462118,0,309.487052,1,26.252276,0,128.143850,1,29.053121,0,118.512469,1,24.057395,0,220.358585,1,24.308382,0,123.528435,1,28.509869,0,23.851461,0,215.317963,1,27.524445,0,23.071777,0,29.079132,0,27.758257,0,29.310333,0,214.620406,1,29.476536,0,29.801719,0,217.668129,1,308.924265,1,22.340487,0
23.915684,0,309.946123,1,118.345867,1,26.977184,0,28.991143,0,122.541936,1,22.769153,0,123.565765,1,310.697127,1,24.235180,0,23.472678,0,214.875355,1,23.994752,0,215.913518,1,25.293987,0,24.858157,0,25.848825,0,26.737553,0,28.295210,0,24.280026,0,28.122195,0,33.476674,0,28.016671,0,24.169524,0,26.564892,0,221.115359,1,28.636921,0,24.805575,0,26.856327,0,25.135963,0
214.030185,1,26.004770,0,129.838413,1,33.999266,0,213.431760,1,26.438838,0,310.062919,1,31.037694,0,29.508821,0,130.008971,1,34.335270,0,123.525232,1,214.028296,1,118.565238,1,30.588835,0,214.182213,1,29.341831,0,22.125523,0,220.081926,1,28.645538,0,27.255147,0,214.233480,1,23.589456,0,28.585554,0,22.657639,0,32.951758,0,24.166652,0,122.679868,1,122.339731,1,123.760556,1
125.647898,1,22.405303,0,309.188160,1,27.028525,0,27.380789,0,122.916589,1,28.584203,0,119.609656,1,213.597295,1,119.769501,1,24.452887,0,119.241840,1,213.680790,1,28.979488,0,120.500208,1,123.780514,1,124.776989,1,218.263640,1,28.483600,0,120.988001,1,23.376388,0,23.412104,0,28.506533,0,25.170019,0,119.258455,1,33.341209,0,219.007441,1,22.509854,0,30.166911,0,22.276815,0
23.847304,0,25.514795,0,218.021597,1,23.453537,0,29.161372,0,36.579114,0,34.643525,0,213.367616,1,23.589638,0,25.326814,0,215.746648,1,120.975613,1,31.407512,0,25.987980,0,30.150006,0,23.992987,0,123.739010,1,121.265339,1,24.385594,0,23.449621,0,216.273657,1,123.638947,1,216.283001,1,27.754192,0,125.303637,1,28.445550,0,213.844553,1,219.510410,1,214.405807,1,215.631012,1
34.778337,0,126.741293,1,25.278376,0,215.298866,1,123.538039,1,119.801218,1,121.228242,1,216.256829,1,213.772392,1,123.464322,1,215.086226,1,119.861793,1,25.691677,0,29.791216,0,310.940493,1,34.415907,0,26.582691,0,30.752829,0,126.634265,1,129.512412,1,29.308324,0,25.208800,0,29.919706,0,32.428105,0,214.883833,1,23.335621,0,220.634225,1,214.495601,1,124.194067,1,118.364287,1
27.584884,0,29.460162,0,219.225340,1,30.201926,0,309.735736,1,23.834095,0,26.961590,0,309.518341,1,26.563609,0,23.290263,0,119.555298,1,24.374683,0,22.142580,0,26.140831,0,28.068161,0,119.532876,1,25.898364,0,118.198156,1,219.220637,1,33.203546,0,28.746044,0,26.119036,0,120.571194,1,22.731565,0,32.655546,0,24.226628,0,120.798847,1,120.264597,1,28.859875,0,308.929792,1
