=== PPO Raw Episode Data ===
Training Started: 2025-09-04_10:15:31
Number of Environments: 30

Rewards env 1,Dones env 1,Rewards env 2,Dones env 2,Rewards env 3,Dones env 3,Rewards env 4,Dones env 4,Rewards env 5,Dones env 5,Rewards env 6,Dones env 6,Rewards env 7,Dones env 7,Rewards env 8,Dones env 8,Rewards env 9,Dones env 9,Rewards env 10,Dones env 10,Rewards env 11,Dones env 11,Rewards env 12,Dones env 12,Rewards env 13,Dones env 13,Rewards env 14,Dones env 14,Rewards env 15,Dones env 15,Rewards env 16,Dones env 16,Rewards env 17,Dones env 17,Rewards env 18,Dones env 18,Rewards env 19,Dones env 19,Rewards env 20,Dones env 20,Rewards env 21,Dones env 21,Rewards env 22,Dones env 22,Rewards env 23,Dones env 23,Rewards env 24,Dones env 24,Rewards env 25,Dones env 25,Rewards env 26,Dones env 26,Rewards env 27,Dones env 27,Rewards env 28,Dones env 28,Rewards env 29,Dones env 29,Rewards env 30,Dones env 30
55.253957,0,55.019098,0,51.354238,0,277.453733,1,52.129607,0,53.043535,0,470.125658,1,44.205585,0,51.943905,0,41.834904,0,44.001193,0,45.118987,0,50.873817,0,39.335199,0,151.503161,1,34.627923,0,44.092835,0,44.991997,0,44.546993,0,44.626641,0,47.281975,0,52.487932,0,43.933708,0,48.251455,0,38.147147,0,48.740634,0,47.248777,0,47.598152,0,45.938626,0,54.565499,0
48.414171,0,42.782087,0,41.047003,0,48.340330,0,51.952213,0,54.938099,0,47.073528,0,882.980446,1,53.822588,0,46.788933,0,49.537957,0,46.248856,0,41.724330,0,49.624869,0,47.568158,0,48.821551,0,51.906888,0,53.375785,0,46.776677,0,41.719965,0,43.145104,0,48.284559,0,53.955149,0,45.909562,0,42.647879,0,42.855812,0,55.277024,0,72.092301,0,42.833062,0,149.358483,1
41.592284,0,48.627043,0,473.125070,1,40.479659,0,44.623083,0,51.657864,0,45.717982,0,58.053296,0,52.497435,0,39.720254,0,44.837235,0,41.327226,0,41.773270,0,42.862327,0,47.299077,0,48.133866,0,470.677388,1,51.937510,0,46.222225,0,51.529372,0,52.187898,0,48.171407,0,53.976344,0,45.678461,0,44.575913,0,44.525334,0,51.306649,0,52.208575,0,49.107774,0,52.119526,0
52.784700,0,52.044303,0,567.405344,1,41.972157,0,51.669102,0,50.106954,0,49.243823,0,45.342242,0,154.969384,1,49.342523,0,40.317685,0,48.790264,0,51.166255,0,53.372438,0,45.367549,0,55.570529,0,53.992391,0,45.251647,0,264.015227,1,49.467878,0,47.458646,0,575.518794,1,41.824105,0,54.355115,0,359.280147,1,45.458780,0,54.479421,0,46.680900,0,49.494770,0,40.389066,0
47.117046,0,44.021060,0,42.707265,0,40.535698,0,44.286649,0,45.408992,0,41.813590,0,48.344787,0,41.971569,0,48.491854,0,53.094125,0,41.925344,0,144.802348,1,366.521002,1,43.386587,0,48.206048,0,52.153353,0,41.642266,0,42.688885,0,54.217393,0,52.835731,0,56.316594,0,42.614704,0,51.405790,0,40.731729,0,49.132126,0,42.642512,0,40.678960,0,50.134966,0,38.528215,0
258.376100,1,38.073116,0,371.636452,1,51.334274,0,256.154922,1,883.481124,1,40.224244,0,47.947052,0,359.967201,1,43.964383,0,53.847946,0,47.947603,0,46.938796,0,578.580965,1,167.003862,1,47.071586,0,53.227019,0,44.496211,0,41.762692,0,50.172590,0,42.549451,0,66.176990,0,54.398299,0,46.870445,0,47.158339,0,45.812902,0,483.022751,1,46.751096,0,48.811299,0,53.670122,0
52.031952,0,46.177286,0,40.460055,0,684.064964,1,46.540725,0,46.992681,0,49.603408,0,47.087347,0,47.785221,0,365.999939,1,58.600405,0,47.000878,0,40.557177,0,44.940025,0,46.692995,0,40.713408,0,40.760560,0,41.595667,0,53.574701,0,47.852350,0,48.030003,0,42.985891,0,357.124596,1,52.613479,0,54.509004,0,47.092250,0,48.299791,0,46.572074,0,64.083117,0,55.172949,0
44.170675,0,41.230687,0,52.073799,0,151.766737,1,40.877048,0,44.031189,0,40.978135,0,44.731573,0,44.576547,0,46.954215,0,54.687842,0,41.875303,0,683.243444,1,49.556946,0,35.009381,0,147.898752,1,373.409247,1,41.689105,0,47.299845,0,42.794532,0,52.768983,0,467.675628,1,678.344307,1,58.195082,0,361.813972,1,39.703988,0,43.481210,0,41.435906,0,47.133290,0,49.005110,0
40.160906,0,45.377917,0,41.781597,0,50.021962,0,40.984974,0,44.530769,0,45.868278,0,55.348828,0,149.558287,1,376.898218,1,19.301215,0,44.904635,0,48.746457,0,53.409085,0,51.461674,0,44.554578,0,52.013912,0,52.176890,0,52.049445,0,44.529778,0,53.463878,0,44.573098,0,48.306473,0,43.619290,0,45.500400,0,56.014107,0,49.980622,0,46.788890,0,45.235761,0,50.935257,0
567.314030,1,43.216237,0,44.885789,0,263.121328,1,40.398069,0,40.838848,0,45.646059,0,44.322529,0,42.571223,0,43.950461,0,44.556082,0,160.171112,1,46.928750,0,48.788449,0,48.221394,0,46.528113,0,56.939493,0,40.093724,0,52.613851,0,45.572290,0,54.315168,0,50.343625,0,42.179402,0,150.032153,1,53.804500,0,44.178075,0,43.791342,0,43.511569,0,42.602072,0,145.454711,1
53.968643,0,45.711290,0,482.422369,1,50.330873,0,46.560354,0,45.578198,0,55.099192,0,54.044914,0,46.488387,0,44.846833,0,52.957878,0,156.570551,1,51.038298,0,674.821757,1,44.482563,0,48.457031,0,40.945851,0,56.406447,0,359.185697,1,63.903145,0,53.504176,0,35.536685,0,55.724275,0,49.113651,0,53.641280,0,47.339761,0,41.823656,0,368.856859,1,24.582274,0,48.403070,0
50.966051,0,42.927923,0,45.513529,0,58.306619,0,42.555332,0,359.962838,1,45.010803,0,361.679519,1,52.426340,0,466.032585,1,50.278808,0,42.684147,0,51.801212,0,256.982784,1,470.940161,1,167.557241,1,42.497580,0,41.393755,0,48.954205,0,45.481270,0,43.507976,0,51.803295,0,258.669183,1,36.012341,0,39.371190,0,46.090539,0,48.221337,0,146.354794,1,39.981676,0,42.960806,0
54.272598,0,40.014517,0,54.372720,0,53.184936,0,47.448887,0,366.988043,1,45.577919,0,45.895448,0,782.366367,1,42.555588,0,162.075145,1,48.589788,0,49.386510,0,469.144315,1,462.226770,1,581.957935,1,43.439851,0,44.753172,0,47.206289,0,49.550680,0,157.026991,1,52.314176,0,44.744650,0,43.712732,0,65.434110,0,48.948731,0,41.014293,0,51.186261,0,153.400712,1,43.097291,0
46.499246,0,51.779204,0,43.996922,0,154.141740,1,158.447502,1,46.671563,0,42.696997,0,57.132949,0,371.936113,1,782.712954,1,50.280081,0,147.224626,1,44.699937,0,257.808851,1,155.127696,1,42.687148,0,49.652768,0,158.514976,1,57.391167,0,29.596608,0,46.137422,0,45.591909,0,36.750949,0,46.472084,0,47.657077,0,48.036779,0,49.566648,0,40.834738,0,779.314596,1,674.651840,1
40.751910,0,44.551263,0,253.882856,1,58.220760,0,46.062301,0,42.894703,0,683.590311,1,49.011319,0,45.407859,0,37.119137,0,53.060871,0,49.924975,0,153.976863,1,164.694987,1,45.351930,0,262.711922,1,53.941617,0,51.238624,0,462.921350,1,466.512672,1,44.757682,0,55.407617,0,45.011014,0,48.357845,0,48.434487,0,43.319453,0,50.981855,0,46.870424,0,54.194316,0,47.905881,0
48.630759,0,578.238256,1,145.356270,1,53.568009,0,46.034858,0,40.864773,0,51.996060,0,674.462941,1,163.591125,1,49.332920,0,20.439135,0,50.189523,0,48.272573,0,581.249449,1,50.518675,0,256.064486,1,50.409643,0,55.250941,0,262.907431,1,47.112656,0,46.873878,0,253.860525,1,43.798345,0,40.221436,0,40.125206,0,45.042111,0,48.984967,0,57.513648,0,49.151698,0,43.235011,0
777.605109,1,40.534972,0,48.332586,0,462.908653,1,50.373563,0,37.943733,0,46.715249,0,50.740915,0,54.925089,0,53.193204,0,42.825332,0,52.110722,0,42.409429,0,42.231421,0,51.775215,0,39.802627,0,42.188821,0,48.668584,0,33.075180,0,41.031928,0,48.409667,0,129.396197,1,150.502597,1,52.075688,0,42.758104,0,61.898227,0,45.690020,0,259.625853,1,44.454665,0,42.586051,0
40.076022,0,51.557249,0,683.163176,1,168.649428,1,883.114433,1,50.927140,0,52.118497,0,368.599507,1,46.662068,0,52.905133,0,38.898119,0,48.604228,0,366.366856,1,49.321585,0,51.066928,0,244.806293,1,45.359679,0,44.001550,0,49.438218,0,883.161801,1,51.377449,0,46.013215,0,48.437910,0,46.984141,0,49.243262,0,41.024623,0,50.998811,0,682.960288,1,48.489434,0,52.848518,0
42.176711,0,52.423775,0,40.169986,0,52.717381,0,45.188920,0,45.870714,0,43.750423,0,50.298849,0,54.352942,0,50.986240,0,48.556957,0,40.579076,0,369.857612,1,464.049646,1,44.196885,0,50.008433,0,883.617882,1,42.790069,0,45.762668,0,42.532950,0,44.917278,0,679.001529,1,50.361888,0,59.302122,0,251.166459,1,156.186700,1,48.881681,0,160.151405,1,54.435029,0,49.376184,0
467.296191,1,54.609291,0,55.795802,0,466.357275,1,675.332034,1,60.846826,0,46.155801,0,45.565966,0,41.956445,0,55.408829,0,49.706443,0,43.524737,0,465.849934,1,41.684337,0,44.753712,0,51.938982,0,49.882701,0,51.201697,0,42.023797,0,48.503793,0,17.972669,0,464.344016,1,46.001237,0,677.422702,1,50.646538,0,476.010613,1,60.763865,0,54.759995,0,47.810572,0,46.583563,0
63.572950,0,255.595611,1,41.525724,0,44.044798,0,45.853010,0,44.470835,0,463.428188,1,49.505815,0,470.531712,1,49.311289,0,43.868847,0,52.903912,0,44.887101,0,48.788701,0,47.604309,0,45.278371,0,155.581837,1,361.034125,1,60.355262,0,50.234855,0,47.028691,0,368.602809,1,50.011933,0,36.605645,0,53.457005,0,49.186628,0,52.590197,0,40.534061,0,50.985519,0,49.401153,0
45.932399,0,66.408206,0,570.394879,1,42.656915,0,357.649318,1,52.680278,0,47.220714,0,151.025795,1,49.756837,0,45.331471,0,49.578924,0,58.093156,0,56.276567,0,42.957592,0,42.067002,0,149.251009,1,46.701207,0,49.958847,0,51.768418,0,578.834910,1,46.871109,0,58.993250,0,42.661121,0,50.532792,0,44.306252,0,49.578253,0,48.942158,0,462.455647,1,44.768086,0,56.281023,0
48.496722,0,465.159545,1,45.517349,0,44.940874,0,44.902725,0,45.581598,0,39.519812,0,52.086570,0,52.455596,0,49.594789,0,42.787329,0,45.178830,0,51.096684,0,257.675298,1,54.333860,0,53.752713,0,577.857418,1,55.501784,0,44.987994,0,156.775192,1,53.169972,0,55.418418,0,683.938006,1,47.581568,0,49.373951,0,42.380796,0,567.847597,1,52.097314,0,41.178875,0,582.719296,1
52.396240,0,169.016120,1,49.621317,0,673.878051,1,171.369223,1,34.742021,0,570.430195,1,46.219074,0,571.540949,1,53.918128,0,44.902970,0,240.739794,1,43.948614,0,472.189433,1,50.502732,0,577.465371,1,677.428837,1,46.109154,0,367.013581,1,49.028377,0,38.320570,0,40.287842,0,262.743287,1,465.911160,1,373.145876,1,48.742466,0,44.535601,0,44.492052,0,55.960382,0,50.485798,0
371.030577,1,51.560100,0,34.945880,0,47.607501,0,61.210596,0,54.689792,0,42.948024,0,47.229761,0,45.895249,0,41.364013,0,167.432295,1,148.004003,1,51.293403,0,44.238883,0,41.549482,0,43.377052,0,358.933405,1,45.500704,0,41.422305,0,48.242510,0,778.527622,1,682.922990,1,48.004856,0,50.914250,0,464.438780,1,49.187232,0,474.160659,1,59.756566,0,49.131214,0,60.866467,0
367.470106,1,48.641829,0,41.711979,0,50.890355,0,62.641785,0,54.418270,0,779.727242,1,261.069028,1,882.910865,1,375.118809,1,573.736233,1,158.759594,1,39.654657,0,150.063711,1,356.571723,1,42.059874,0,76.842096,0,51.708635,0,46.426541,0,45.968040,0,46.996955,0,42.724270,0,171.318173,1,48.851554,0,150.389848,1,55.862473,0,43.404135,0,46.869921,0,42.301248,0,677.952317,1
43.320264,0,52.505236,0,55.205810,0,40.299021,0,42.050705,0,778.036500,1,39.659321,0,46.303699,0,883.178429,1,55.316009,0,50.838382,0,35.515278,0,54.478592,0,675.809075,1,47.996142,0,43.126831,0,44.264228,0,469.450517,1,47.652288,0,680.417321,1,42.594886,0,54.316259,0,777.800943,1,44.654616,0,882.739364,1,567.068675,1,43.037808,0,573.002137,1,53.147739,0,41.595628,0
44.441254,0,257.371194,1,41.634114,0,462.772921,1,40.334639,0,779.449140,1,474.273642,1,50.109557,0,265.097720,1,259.556168,1,54.937988,0,49.710854,0,44.434738,0,369.260202,1,43.690916,0,50.176291,0,45.539423,0,45.874684,0,52.622102,0,43.051717,0,41.146673,0,472.285340,1,48.955600,0,584.317236,1,53.316665,0,45.871562,0,46.479500,0,48.641690,0,673.539845,1,678.029771,1
782.754620,1,49.057956,0,677.760088,1,778.786343,1,44.547892,0,35.741232,0,42.631249,0,51.950487,0,49.958203,0,46.588226,0,153.403054,1,778.701793,1,41.393233,0,54.264773,0,356.724324,1,44.242899,0,40.992869,0,573.276408,1,673.309160,1,158.714900,1,882.787685,1,362.012593,1,672.710984,1,52.932456,0,475.744042,1,468.433452,1,53.761703,0,42.780416,0,50.279615,0,44.518060,0
53.660821,0,42.169055,0,146.000683,1,48.654925,0,575.570724,1,148.999658,1,43.925338,0,45.403415,0,167.067758,1,42.372126,0,44.931668,0,39.924943,0,46.910088,0,49.677500,0,41.045414,0,148.709949,1,48.425455,0,252.622788,1,464.888863,1,48.958472,0,61.598341,0,68.691335,0,45.474906,0,55.594647,0,52.240482,0,579.886504,1,56.533558,0,41.647270,0,45.400196,0,777.809409,1
43.240383,0,463.027009,1,257.725090,1,55.635347,0,570.052548,1,44.268888,0,47.432938,0,65.687543,0,462.312912,1,157.095395,1,50.933263,0,53.456658,0,46.235205,0,148.324826,1,578.114389,1,54.985399,0,43.782941,0,53.308766,0,51.352920,0,58.727985,0,41.383658,0,47.253208,0,51.830269,0,40.136041,0,782.631618,1,26.339692,0,48.896841,0,52.184176,0,49.229901,0,44.595525,0
463.137787,1,46.122693,0,44.112887,0,41.406114,0,48.305032,0,356.176933,1,47.496948,0,778.389382,1,277.632685,1,124.734971,1,41.811437,0,571.365709,1,44.358439,0,43.620573,0,153.875136,1,50.641259,0,41.902725,0,466.008336,1,47.621625,0,46.030883,0,48.631544,0,359.347915,1,46.401663,0,53.080073,0,53.962216,0,43.591806,0,883.649560,1,50.098673,0,476.014052,1,48.706744,0
41.438259,0,29.687734,0,57.219354,0,45.651748,0,481.075624,1,51.895468,0,270.129461,1,46.658073,0,51.112009,0,57.078258,0,41.088122,0,782.558442,1,257.176836,1,679.171381,1,56.228197,0,32.874416,0,153.356227,1,155.308182,1,47.663772,0,53.736693,0,462.264197,1,676.966492,1,465.378876,1,567.971504,1,63.726918,0,45.779056,0,157.926523,1,44.426895,0,49.676953,0,47.787949,0
55.347991,0,671.767384,1,569.289973,1,262.142943,1,566.270079,1,567.516350,1,777.195196,1,51.568562,0,55.943260,0,46.162481,0,49.115964,0,350.959812,1,258.321937,1,59.677490,0,50.400254,0,43.243890,0,56.175722,0,47.066532,0,42.473767,0,41.411077,0,574.103136,1,41.208782,0,42.988966,0,39.189281,0,50.039622,0,54.363153,0,48.886667,0,146.522380,1,49.186492,0,146.688334,1
571.982342,1,53.613588,0,169.165779,1,883.536214,1,41.449389,0,163.007021,1,51.207985,0,58.034145,0,253.105057,1,44.112121,0,48.994223,0,76.382053,0,162.341619,1,46.321496,0,62.669653,0,46.570016,0,48.098275,0,153.247140,1,168.875377,1,776.771921,1,46.312155,0,49.049043,0,46.351140,0,27.210800,0,672.022977,1,47.940578,0,364.268433,1,44.971465,0,43.764324,0,45.665072,0
47.393518,0,470.675421,1,677.605682,1,577.326587,1,674.181749,1,43.642170,0,259.838172,1,51.061473,0,784.031464,1,54.559627,0,42.071145,0,148.922586,1,44.447382,0,47.497737,0,677.473796,1,55.392235,0,674.506537,1,43.696292,0,465.269929,1,44.329193,0,48.759201,0,52.056219,0,883.863461,1,50.268815,0,58.720695,0,884.192486,1,246.469299,1,47.631293,0,569.319694,1,54.342371,0
47.462493,0,53.502301,0,883.230496,1,473.969131,1,674.144621,1,62.641998,0,44.442038,0,43.936362,0,50.242524,0,152.081792,1,677.213772,1,47.903754,0,374.371187,1,146.221376,1,680.701085,1,777.694468,1,462.119351,1,48.058655,0,362.587889,1,49.725316,0,377.000048,1,468.900926,1,62.589371,0,48.483649,0,35.218303,0,373.594752,1,36.331893,0,567.137315,1,674.464715,1,150.633153,1
51.849233,0,54.827183,0,43.166520,0,50.536159,0,56.998792,0,48.450368,0,46.998862,0,574.020618,1,153.893415,1,678.418523,1,41.507813,0,49.185047,0,42.573430,0,882.764516,1,49.325290,0,45.269797,0,367.372822,1,148.554321,1,49.085718,0,69.422121,0,55.343206,0,382.260876,1,678.097179,1,47.199556,0,49.531881,0,361.698498,1,54.570357,0,51.470115,0,42.488152,0,52.631184,0
178.222401,1,364.203667,1,882.941779,1,46.859219,0,48.660705,0,57.990060,0,883.865360,1,680.272823,1,882.628385,1,261.724369,1,49.941623,0,48.353819,0,48.259503,0,681.165501,1,575.314729,1,42.646169,0,54.264585,0,50.093997,0,153.069727,1,253.164076,1,157.623324,1,46.606619,0,50.315633,0,778.045695,1,47.089194,0,884.337275,1,48.239028,0,42.509488,0,158.093232,1,161.437437,1
777.964340,1,43.653787,0,43.541031,0,45.755719,0,52.924654,0,55.719488,0,32.237116,0,47.658556,0,50.831559,0,150.191996,1,56.863616,0,39.505566,0,62.897085,0,257.053933,1,53.222614,0,682.417710,1,42.962304,0,46.527325,0,358.308279,1,154.284469,1,268.217873,1,54.915222,0,467.951640,1,884.072574,1,52.681628,0,53.733092,0,883.065306,1,61.628307,0,41.899560,0,23.814729,0
358.009460,1,46.242750,0,34.487689,0,55.052161,0,60.876032,0,45.932619,0,42.460356,0,53.633111,0,36.206355,0,43.075121,0,683.023961,1,46.943217,0,46.767181,0,53.299183,0,678.379280,1,474.451992,1,782.320697,1,50.445097,0,52.456781,0,57.994908,0,672.776606,1,67.480977,0,48.822607,0,165.184399,1,53.808407,0,34.939424,0,252.914344,1,256.740295,1,42.549884,0,45.421892,0
43.586541,0,50.519108,0,44.385337,0,51.939664,0,45.904740,0,52.676808,0,41.542778,0,779.470437,1,779.284745,1,259.306627,1,64.927765,0,465.771039,1,48.219785,0,46.469803,0,39.484938,0,58.486304,0,46.882238,0,59.970781,0,55.400440,0,567.375309,1,164.343560,1,48.896067,0,43.995449,0,41.944167,0,152.414320,1,782.672077,1,48.864114,0,673.942217,1,159.632454,1,42.665067,0
74.304184,0,884.112678,1,46.933944,0,50.290368,0,162.546354,1,672.382140,1,53.239391,0,677.697426,1,672.775768,1,48.304665,0,460.763021,1,45.207207,0,45.713659,0,777.842092,1,883.121314,1,46.847351,0,44.641007,0,46.876423,0,41.042258,0,154.237730,1,476.762101,1,675.311826,1,782.720169,1,48.794314,0,45.599646,0,567.756857,1,779.483728,1,51.486992,0,50.308235,0,46.670825,0
157.847386,1,54.242493,0,39.583047,0,43.891824,0,255.473975,1,45.713480,0,48.526447,0,156.166342,1,675.043127,1,56.445117,0,53.930360,0,53.609694,0,678.127981,1,48.928423,0,40.886366,0,41.786738,0,570.735425,1,49.329304,0,55.414110,0,46.085134,0,572.096359,1,47.033244,0,362.426147,1,372.499845,1,882.500403,1,42.914104,0,253.142779,1,50.684182,0,154.077902,1,51.467309,0
882.019026,1,43.522139,0,60.252822,0,779.225393,1,46.146871,0,40.950534,0,464.843117,1,42.332474,0,776.488172,1,782.922886,1,49.614897,0,884.099273,1,53.676562,0,260.671196,1,364.168701,1,463.296451,1,672.664127,1,567.095586,1,52.425589,0,362.525969,1,55.603847,0,360.715369,1,55.398808,0,150.514133,1,146.827251,1,42.579896,0,167.274566,1,42.243249,0,571.679439,1,47.863145,0
45.068110,0,44.462866,0,51.884877,0,53.389535,0,578.481806,1,54.539697,0,569.762341,1,171.328270,1,53.252351,0,70.331461,0,56.468833,0,47.732445,0,463.429408,1,44.383046,0,51.589604,0,265.341599,1,678.592579,1,672.728419,1,356.635838,1,256.546710,1,39.695546,0,157.644655,1,576.009356,1,42.840622,0,52.827092,0,251.059460,1,266.193539,1,682.371165,1,48.447235,0,56.090709,0
257.238475,1,50.602660,0,38.713442,0,167.627591,1,50.087683,0,467.644487,1,250.183183,1,51.665860,0,256.038505,1,41.991729,0,54.851862,0,52.880270,0,262.894568,1,54.173481,0,677.244756,1,52.280416,0,154.066663,1,780.449376,1,40.908876,0,49.954805,0,150.860752,1,30.956386,0,467.487801,1,48.499295,0,677.110407,1,675.275736,1,48.728869,0,256.773764,1,254.986622,1,57.840585,0
