=== PPO Raw Episode Data ===
Training Started: 2025-09-03_15:07:54
Number of Environments: 30

Rewards env 1,Dones env 1,Rewards env 2,Dones env 2,Rewards env 3,Dones env 3,Rewards env 4,Dones env 4,Rewards env 5,Dones env 5,Rewards env 6,Dones env 6,Rewards env 7,Dones env 7,Rewards env 8,Dones env 8,Rewards env 9,Dones env 9,Rewards env 10,Dones env 10,Rewards env 11,Dones env 11,Rewards env 12,Dones env 12,Rewards env 13,Dones env 13,Rewards env 14,Dones env 14,Rewards env 15,Dones env 15,Rewards env 16,Dones env 16,Rewards env 17,Dones env 17,Rewards env 18,Dones env 18,Rewards env 19,Dones env 19,Rewards env 20,Dones env 20,Rewards env 21,Dones env 21,Rewards env 22,Dones env 22,Rewards env 23,Dones env 23,Rewards env 24,Dones env 24,Rewards env 25,Dones env 25,Rewards env 26,Dones env 26,Rewards env 27,Dones env 27,Rewards env 28,Dones env 28,Rewards env 29,Dones env 29,Rewards env 30,Dones env 30
435.389966,1,337.469368,1,52.032808,0,626.749021,1,147.030425,1,59.040669,0,71.072211,0,55.549715,0,46.885977,0,50.542197,0,528.742602,1,55.110300,0,57.726999,0,52.005745,0,151.422031,1,53.634467,0,150.836712,1,54.557345,0,47.195821,0,721.591887,1,52.592950,0,51.648456,0,426.521327,1,441.457731,1,50.448884,0,55.330816,0,57.336420,0,47.382771,0,56.901484,0,55.354433,0
44.229408,0,56.954629,0,47.027851,0,53.179777,0,531.562628,1,715.900975,1,445.228118,1,63.965445,0,47.956120,0,628.936472,1,49.137148,0,46.729650,0,47.822157,0,52.689283,0,46.068519,0,67.793133,0,47.065177,0,57.725926,0,49.069989,0,52.674005,0,47.189393,0,49.753411,0,60.033152,0,531.353060,1,47.004538,0,433.086564,1,53.267988,0,157.335744,1,57.710073,0,45.546797,0
50.009323,0,58.492504,0,433.634231,1,439.282046,1,522.459048,1,46.739458,0,432.503263,1,713.521498,1,58.912547,0,241.293613,1,140.434714,1,55.052880,0,532.300112,1,140.867317,1,60.836119,0,53.355642,0,341.704344,1,59.092759,0,50.334667,0,57.966558,0,48.783132,0,48.207372,0,151.573996,1,48.107299,0,58.828526,0,537.413590,1,439.891883,1,527.724195,1,55.278928,0,334.380286,1
58.004605,0,47.659884,0,243.942365,1,435.411849,1,53.190917,0,55.072293,0,430.211946,1,141.919639,1,245.907922,1,52.928103,0,50.563065,0,69.250349,0,46.356243,0,47.700413,0,53.095501,0,250.677075,1,56.185827,0,51.243913,0,50.960437,0,53.104919,0,51.732260,0,235.958337,1,242.638955,1,46.569148,0,56.266670,0,525.704563,1,427.439898,1,48.515448,0,48.382357,0,63.184253,0
50.890031,0,144.088894,1,47.776126,0,238.795829,1,46.079572,0,46.676481,0,51.662419,0,53.288989,0,46.919307,0,713.464606,1,435.420126,1,141.720832,1,60.262632,0,40.621839,0,56.539795,0,54.935047,0,46.007245,0,54.811945,0,618.804878,1,51.997532,0,49.569175,0,46.776860,0,44.075901,0,50.899701,0,45.173029,0,47.203068,0,51.315517,0,58.623092,0,251.077233,1,47.803934,0
625.020928,1,714.450835,1,59.138634,0,45.929608,0,537.456304,1,59.220863,0,430.227224,1,538.285555,1,54.428457,0,56.669370,0,53.575897,0,53.078854,0,49.599402,0,332.920800,1,52.675621,0,47.075138,0,58.605574,0,54.396840,0,47.171358,0,54.283614,0,59.479515,0,432.183190,1,48.518500,0,52.762372,0,47.094112,0,53.763264,0,428.876878,1,58.772601,0,49.838446,0,56.379103,0
808.919933,1,51.293601,0,809.692271,1,52.200744,0,54.211544,0,51.713723,0,58.986801,0,54.909808,0,54.927212,0,56.436511,0,44.468316,0,45.914759,0,530.283755,1,53.786035,0,46.180117,0,53.842570,0,51.508381,0,57.251391,0,524.049044,1,55.977151,0,524.742845,1,618.286997,1,428.400087,1,55.768568,0,44.412330,0,70.157068,0,48.399335,0,144.602541,1,145.877794,1,57.482325,0
241.434132,1,47.354489,0,56.916585,0,45.799166,0,55.820255,0,46.559198,0,52.365001,0,53.695150,0,57.153309,0,51.957218,0,434.697628,1,719.195583,1,47.872103,0,63.906101,0,53.415596,0,624.845757,1,44.352643,0,55.455486,0,527.265040,1,239.116694,1,528.858164,1,526.790216,1,58.568816,0,47.556019,0,46.335431,0,48.253000,0,59.860029,0,55.323929,0,58.537711,0,61.958482,0
719.548440,1,432.926061,1,52.426029,0,809.585031,1,719.277019,1,50.601947,0,525.427963,1,719.188493,1,47.821577,0,238.530582,1,51.688471,0,58.340014,0,50.977752,0,53.889079,0,237.203402,1,522.792104,1,46.634901,0,716.475722,1,808.916076,1,54.501797,0,629.024770,1,143.390766,1,52.698422,0,523.711763,1,56.917308,0,47.111474,0,340.515620,1,59.318856,0,714.354952,1,48.579547,0
530.625079,1,338.894229,1,64.596723,0,57.296685,0,255.434118,1,54.288061,0,524.299861,1,57.475131,0,619.056174,1,57.316979,0,48.400570,0,432.693218,1,53.179325,0,527.794459,1,61.712086,0,45.763032,0,51.998531,0,524.326475,1,51.689082,0,54.926692,0,49.313231,0,63.157956,0,53.268124,0,355.407104,1,50.172312,0,48.004125,0,56.757413,0,809.617603,1,52.672108,0,56.063739,0
52.879878,0,50.545220,0,51.715023,0,51.179235,0,429.566231,1,719.484211,1,619.813745,1,143.064573,1,714.731534,1,45.486576,0,54.125084,0,52.970833,0,332.341397,1,56.324702,0,332.299416,1,428.563134,1,55.071000,0,50.698900,0,55.521024,0,58.063718,0,53.596643,0,51.492402,0,54.331964,0,55.898568,0,622.215733,1,44.202919,0,51.463315,0,331.706960,1,429.407599,1,63.557064,0
46.399845,0,46.938655,0,35.626169,0,56.240896,0,143.135077,1,53.106444,0,56.079092,0,342.113155,1,530.890607,1,58.383668,0,60.590036,0,339.393896,1,523.788245,1,55.785882,0,719.456420,1,53.160974,0,336.468384,1,810.444947,1,48.472747,0,331.539289,1,48.308955,0,44.659668,0,46.563462,0,245.439971,1,47.657883,0,56.254046,0,355.349763,1,625.699624,1,427.443567,1,529.007241,1
141.002875,1,47.846746,0,620.842382,1,53.081183,0,46.687074,0,53.248800,0,336.612001,1,56.372370,0,809.680930,1,47.866181,0,49.541472,0,58.508278,0,429.262062,1,432.560072,1,428.678671,1,57.969900,0,716.344223,1,50.882526,0,52.847810,0,54.845943,0,52.169155,0,47.268873,0,46.535249,0,522.939521,1,716.356165,1,620.256269,1,69.965966,0,56.583201,0,56.544509,0,56.482046,0
50.079230,0,53.146743,0,51.417526,0,56.066295,0,57.386952,0,44.939738,0,48.760620,0,57.574517,0,54.587896,0,58.619525,0,53.893842,0,621.054571,1,75.029689,0,533.821450,1,152.346070,1,48.378083,0,55.565070,0,238.986002,1,58.554112,0,53.724729,0,52.738421,0,57.976070,0,55.146418,0,57.654718,0,58.762540,0,57.370092,0,48.611447,0,242.497268,1,624.535353,1,621.557654,1
536.508722,1,54.866250,0,714.239697,1,438.052634,1,65.279378,0,65.187667,0,50.639423,0,620.472656,1,45.902597,0,429.072818,1,51.234848,0,140.330188,1,61.783306,0,809.372511,1,619.938933,1,526.379298,1,50.013982,0,48.677142,0,617.756457,1,343.991271,1,54.574321,0,56.894343,0,58.363095,0,56.393751,0,53.107659,0,59.421672,0,53.489511,0,147.164111,1,809.913615,1,619.764286,1
52.306939,0,623.531171,1,346.322562,1,52.509985,0,522.906398,1,49.808141,0,51.696886,0,809.444121,1,430.785953,1,49.013169,0,48.371615,0,720.812639,1,54.868842,0,155.981948,1,60.046555,0,339.014195,1,529.387452,1,330.990421,1,70.052482,0,46.956739,0,810.117503,1,144.817003,1,52.669719,0,52.477662,0,338.892391,1,45.217802,0,44.764539,0,48.979951,0,432.051094,1,143.540755,1
619.338647,1,51.505214,0,70.704556,0,50.726307,0,57.122164,0,624.090712,1,620.867234,1,718.549911,1,144.092086,1,46.974707,0,524.639693,1,246.441528,1,535.226642,1,253.238102,1,624.294059,1,52.105137,0,334.137120,1,62.839240,0,532.398853,1,809.702688,1,46.833609,0,809.318057,1,46.792661,0,809.966221,1,58.409389,0,47.848630,0,237.471318,1,527.341273,1,620.416407,1,524.318622,1
719.572327,1,50.425280,0,51.007851,0,523.731594,1,238.732252,1,48.824650,0,719.141297,1,57.613260,0,52.259558,0,50.401246,0,54.423367,0,57.459506,0,64.817047,0,53.743338,0,718.716317,1,152.511305,1,51.701303,0,66.663462,0,47.050662,0,529.015736,1,147.814472,1,54.309726,0,52.825394,0,54.989412,0,47.295788,0,242.315584,1,238.795021,1,534.846650,1,45.423607,0,62.288710,0
427.728078,1,51.998038,0,57.578470,0,55.376518,0,56.531817,0,339.096171,1,55.778518,0,45.735677,0,64.432081,0,624.285540,1,55.866212,0,48.135456,0,52.498110,0,52.965003,0,53.226039,0,44.726855,0,51.835857,0,248.070465,1,621.498482,1,52.013236,0,439.475561,1,339.386964,1,619.404109,1,59.971751,0,55.526367,0,56.598201,0,341.631563,1,715.153107,1,432.956588,1,46.553015,0
46.017771,0,809.923950,1,53.699797,0,51.529852,0,430.630678,1,714.572664,1,45.945667,0,59.417023,0,442.252956,1,48.531486,0,529.363982,1,713.478834,1,717.893812,1,338.251354,1,46.405249,0,438.560675,1,527.443072,1,523.739388,1,146.030513,1,53.775022,0,338.085111,1,50.125894,0,437.744353,1,57.897555,0,47.777418,0,438.732008,1,617.679738,1,46.263191,0,51.138451,0,622.015250,1
339.001654,1,52.527828,0,54.447541,0,433.129049,1,339.763643,1,59.255834,0,713.683700,1,246.037274,1,146.180360,1,532.372050,1,718.591527,1,58.740530,0,716.209281,1,720.388591,1,618.723704,1,48.137050,0,247.506004,1,438.741564,1,431.700093,1,810.217675,1,241.486238,1,71.633025,0,68.374545,0,525.368425,1,619.586156,1,48.489437,0,48.996392,0,245.419875,1,53.171466,0,339.200672,1
53.633673,0,332.589556,1,433.016806,1,50.484068,0,46.702770,0,339.294269,1,46.615485,0,719.387532,1,46.924218,0,54.543685,0,620.063378,1,625.237382,1,147.180265,1,54.486408,0,445.011723,1,534.127509,1,67.747221,0,54.149198,0,145.518224,1,429.094782,1,437.424369,1,49.549876,0,426.993849,1,141.900035,1,524.091756,1,68.618316,0,53.409964,0,238.394003,1,535.454279,1,243.237807,1
46.511212,0,47.017428,0,51.947649,0,46.630514,0,60.951651,0,53.417113,0,55.657323,0,52.999628,0,535.238335,1,523.261586,1,530.129440,1,69.277472,0,338.679556,1,53.816406,0,48.260846,0,56.166360,0,718.770146,1,68.201864,0,57.677762,0,58.720572,0,60.770577,0,54.048103,0,47.441686,0,56.074569,0,63.709212,0,39.179440,0,46.352930,0,52.235257,0,626.742687,1,241.615652,1
245.242965,1,433.389655,1,619.256436,1,49.521978,0,529.040600,1,79.904017,0,58.413089,0,524.678786,1,624.062703,1,56.329873,0,428.703538,1,59.388709,0,54.215581,0,809.968799,1,48.730977,0,624.957161,1,240.382103,1,52.324684,0,434.073259,1,163.378583,1,53.662636,0,47.415176,0,625.336819,1,619.337270,1,48.351646,0,628.549909,1,810.170118,1,431.498706,1,243.006502,1,431.126625,1
52.285765,0,48.440066,0,49.365360,0,719.933541,1,147.077279,1,533.387308,1,530.000147,1,335.259297,1,623.991587,1,261.139373,1,245.583542,1,432.678768,1,58.211314,0,57.397258,0,251.932083,1,357.307524,1,51.035915,0,52.877637,0,45.576014,0,810.111094,1,434.915179,1,46.375482,0,809.477298,1,54.608051,0,528.737016,1,54.145082,0,148.923740,1,53.604524,0,624.692875,1,47.641071,0
50.330628,0,53.917265,0,523.560074,1,62.042566,0,47.269568,0,717.094124,1,50.809806,0,719.210928,1,55.778086,0,530.633677,1,436.374703,1,619.786000,1,242.301847,1,436.590005,1,47.044602,0,523.658277,1,618.422915,1,440.797081,1,54.601088,0,433.198134,1,56.282423,0,46.166588,0,158.118949,1,47.918555,0,718.960030,1,624.758642,1,57.933235,0,146.362396,1,335.520941,1,83.980452,0
50.246843,0,56.223127,0,43.606715,0,809.573037,1,149.583883,1,46.870772,0,53.018916,0,57.496770,0,55.491896,0,47.447905,0,45.157482,0,67.302758,0,50.304522,0,237.335715,1,522.987902,1,66.196009,0,533.060715,1,51.613959,0,530.373383,1,622.230994,1,47.123307,0,52.978272,0,43.482350,0,622.890678,1,528.464228,1,809.376922,1,53.894542,0,432.832988,1,620.763572,1,69.521665,0
56.186438,0,44.157959,0,619.013543,1,809.962656,1,527.069852,1,236.149758,1,53.043988,0,54.165169,0,49.565722,0,53.577272,0,446.596164,1,336.155572,1,528.075300,1,59.611443,0,151.793360,1,264.988284,1,53.239803,0,714.088897,1,64.701355,0,522.446145,1,248.043557,1,67.405935,0,52.711668,0,57.476159,0,60.676764,0,714.883708,1,53.215052,0,66.490650,0,44.804962,0,47.961871,0
44.878952,0,60.702019,0,344.958917,1,51.232270,0,443.308499,1,68.642746,0,718.969190,1,626.483936,1,621.959133,1,49.705025,0,54.421069,0,617.730830,1,53.373624,0,241.531098,1,437.558514,1,55.386445,0,68.433635,0,332.334706,1,623.894078,1,48.417970,0,56.885102,0,810.026817,1,70.695009,0,51.529905,0,348.199577,1,719.148656,1,719.492044,1,526.834929,1,717.031447,1,48.603201,0
45.567359,0,536.995257,1,49.551893,0,333.221032,1,64.045948,0,50.164953,0,524.550385,1,625.713593,1,533.103297,1,47.483980,0,529.706532,1,429.323011,1,619.651491,1,147.246305,1,45.332956,0,810.070255,1,52.512414,0,719.931086,1,54.240358,0,50.161186,0,809.445623,1,809.433595,1,719.180815,1,49.962679,0,53.874865,0,52.917656,0,66.706216,0,56.569834,0,434.097879,1,525.082863,1
63.015079,0,336.201187,1,716.845710,1,432.110238,1,56.402882,0,241.725590,1,61.394028,0,143.216923,1,44.940447,0,719.380240,1,437.661591,1,147.354574,1,714.748776,1,52.897740,0,436.482056,1,336.644778,1,49.674957,0,433.242739,1,46.086229,0,54.542427,0,57.639298,0,713.488636,1,713.269685,1,620.335258,1,535.421710,1,432.740168,1,148.432915,1,433.902574,1,55.283549,0,628.163590,1
530.601917,1,238.479752,1,622.975769,1,56.493491,0,809.799909,1,67.092491,0,52.750566,0,58.271403,0,334.967631,1,53.339994,0,58.363385,0,142.216657,1,69.157450,0,339.843796,1,625.318568,1,429.922234,1,527.371219,1,51.584192,0,716.835132,1,714.069079,1,525.754408,1,336.171226,1,50.206699,0,47.833365,0,57.864813,0,433.521120,1,719.471354,1,53.679793,0,45.831774,0,718.802267,1
627.376681,1,337.708855,1,56.472216,0,240.177576,1,52.682015,0,628.911895,1,720.380526,1,355.312110,1,35.544386,0,339.805061,1,52.720544,0,52.393147,0,719.155148,1,50.028677,0,47.919518,0,811.536693,1,714.584509,1,66.473124,0,54.310736,0,53.008671,0,238.124940,1,46.123057,0,431.642191,1,719.206336,1,719.307793,1,53.064798,0,51.605743,0,54.988229,0,808.960420,1,333.967335,1
47.540636,0,809.859082,1,46.686818,0,46.449973,0,623.433869,1,146.199860,1,435.363974,1,532.728184,1,336.418021,1,533.118380,1,624.503877,1,52.117262,0,236.729897,1,58.276522,0,51.859491,0,55.240187,0,618.145940,1,525.683090,1,59.177129,0,344.874872,1,432.508406,1,427.861949,1,330.683819,1,439.348542,1,429.743471,1,713.764783,1,44.377501,0,237.058439,1,49.379214,0,55.369558,0
619.634300,1,809.569571,1,56.073046,0,45.033200,0,338.022297,1,717.669180,1,54.962895,0,345.200756,1,47.839577,0,627.112413,1,332.394999,1,47.607451,0,222.638473,1,54.935485,0,618.342934,1,68.843991,0,619.727393,1,434.013582,1,809.084972,1,48.070068,0,241.273144,1,243.567147,1,142.589047,1,145.278888,1,57.568148,0,618.049701,1,332.076143,1,239.466945,1,242.428931,1,73.087284,0
48.024947,0,55.864539,0,55.535729,0,52.093155,0,68.548506,0,428.018620,1,49.451509,0,624.242414,1,246.927874,1,52.181816,0,713.986170,1,65.542279,0,151.941066,1,528.985826,1,45.366939,0,809.461623,1,55.976556,0,432.234425,1,58.218362,0,57.295784,0,49.053758,0,342.758592,1,340.493164,1,523.162580,1,536.043829,1,47.538708,0,433.763087,1,52.031858,0,719.278049,1,48.178221,0
44.763115,0,54.515343,0,439.541906,1,55.016018,0,53.965022,0,238.376505,1,263.357058,1,434.432371,1,80.560748,0,244.264307,1,238.583794,1,618.123257,1,35.892298,0,716.931729,1,809.747558,1,715.714579,1,333.799048,1,716.790829,1,50.765445,0,527.234858,1,719.782994,1,620.017874,1,714.539002,1,713.998475,1,715.946127,1,620.534518,1,811.134322,1,532.070653,1,240.172539,1,56.546054,0
341.547130,1,533.457636,1,51.007146,0,152.541109,1,55.609705,0,524.851077,1,429.780470,1,53.943912,0,530.782539,1,627.670638,1,51.281152,0,332.680470,1,49.842356,0,56.744879,0,530.056933,1,45.698491,0,429.542804,1,428.135786,1,52.054962,0,719.285845,1,53.337400,0,340.733417,1,621.235000,1,336.768515,1,437.445347,1,50.362365,0,717.240322,1,236.813942,1,51.750673,0,238.634410,1
810.283688,1,338.585179,1,61.184802,0,56.619039,0,716.567316,1,623.026479,1,428.348040,1,51.848893,0,336.571393,1,62.179081,0,51.791749,0,626.064175,1,58.981144,0,243.667772,1,527.673749,1,341.682769,1,357.499998,1,430.585903,1,338.020905,1,58.226017,0,621.997797,1,51.085527,0,620.467055,1,342.336008,1,721.098818,1,438.241382,1,257.104947,1,716.035982,1,149.729117,1,529.129542,1
719.571218,1,54.390957,0,337.342553,1,60.846180,0,809.767894,1,619.228085,1,621.214298,1,809.203129,1,51.776414,0,66.688124,0,69.558321,0,620.709897,1,618.654969,1,244.448684,1,432.478774,1,525.900934,1,526.241307,1,719.416630,1,48.696685,0,337.223728,1,437.531041,1,717.366797,1,434.319788,1,526.907503,1,714.168626,1,534.786204,1,528.908157,1,143.824785,1,522.444671,1,527.559347,1
530.202231,1,522.360463,1,50.557818,0,34.015769,0,44.243564,0,53.231471,0,55.406537,0,59.741659,0,621.212207,1,48.952951,0,63.467570,0,246.429645,1,337.392050,1,626.218715,1,714.780960,1,428.844873,1,717.095076,1,714.935408,1,334.880364,1,623.124410,1,714.521974,1,529.595739,1,714.911528,1,346.472043,1,438.095560,1,623.729276,1,50.331938,0,530.735599,1,245.907378,1,53.186880,0
245.035340,1,533.982356,1,810.039893,1,67.653659,0,713.931076,1,59.246107,0,623.462451,1,713.739628,1,716.372045,1,49.604580,0,356.444213,1,617.772798,1,39.579029,0,438.774028,1,617.488534,1,714.024895,1,57.945789,0,52.648154,0,714.375754,1,248.401252,1,68.981353,0,57.814862,0,533.771212,1,52.963038,0,523.313376,1,625.898542,1,344.735761,1,523.644111,1,50.160008,0,57.055844,0
55.228820,0,334.006067,1,713.392166,1,715.317317,1,334.169425,1,532.426900,1,713.794233,1,717.513709,1,246.932692,1,525.557499,1,58.216935,0,84.324916,0,527.148920,1,235.913173,1,264.483857,1,527.662447,1,331.425020,1,69.263818,0,523.526448,1,715.392694,1,618.770356,1,70.645624,0,624.943946,1,56.951602,0,809.747439,1,531.063034,1,523.200845,1,620.577380,1,345.870129,1,70.742167,0
68.408669,0,715.063456,1,713.393832,1,715.607437,1,714.622772,1,618.998379,1,433.926882,1,58.318255,0,436.923291,1,620.819650,1,620.678109,1,624.996253,1,619.588384,1,533.335502,1,52.540234,0,532.115139,1,533.535979,1,58.756451,0,55.440666,0,428.783143,1,148.628790,1,437.676653,1,810.989585,1,53.531624,0,58.586322,0,714.804073,1,238.134379,1,627.240448,1,145.054486,1,621.761291,1
46.646389,0,51.972217,0,48.595988,0,619.151210,1,623.738881,1,713.951463,1,56.326573,0,715.022398,1,48.779840,0,48.507253,0,235.627657,1,714.381813,1,434.429707,1,57.161515,0,719.385510,1,338.923524,1,444.768273,1,623.415007,1,626.924981,1,30.439276,0,55.008157,0,437.008942,1,629.058747,1,623.539384,1,159.679110,1,623.847096,1,53.607180,0,623.596051,1,626.191838,1,66.365596,0
49.373878,0,714.904611,1,331.516310,1,235.757294,1,525.187060,1,713.921507,1,714.363582,1,61.941266,0,430.205837,1,524.454646,1,623.679433,1,65.070172,0,617.739243,1,621.056364,1,246.708789,1,438.044422,1,810.212939,1,61.984487,0,43.122690,0,715.679132,1,713.206364,1,525.714881,1,340.859710,1,628.869778,1,620.172099,1,145.123689,1,713.855383,1,433.863378,1,53.240713,0,531.072812,1
717.002778,1,54.243153,0,69.982988,0,713.738142,1,246.404553,1,67.988921,0,242.603332,1,429.350028,1,623.009245,1,146.827939,1,716.305036,1,435.726017,1,430.149645,1,335.226627,1,435.059024,1,143.786910,1,619.322427,1,341.443271,1,431.978422,1,433.706337,1,53.626366,0,620.750657,1,530.916694,1,353.929315,1,433.119038,1,714.454353,1,341.255896,1,522.036117,1,50.501540,0,619.896036,1
434.910558,1,526.788595,1,141.988803,1,527.330414,1,620.487855,1,525.572629,1,257.058206,1,527.439455,1,47.354674,0,623.819681,1,160.365459,1,715.359869,1,247.375588,1,717.427510,1,344.571601,1,623.411249,1,51.804658,0,428.173052,1,624.192746,1,523.069146,1,715.742190,1,526.132220,1,62.203174,0,64.638695,0,40.099643,0,48.063986,0,45.128991,0,529.206304,1,236.155687,1,58.269965,0
56.173282,0,49.788806,0,714.622534,1,619.070219,1,45.769279,0,715.881094,1,428.788649,1,436.327366,1,620.842957,1,238.835700,1,51.139954,0,530.783781,1,624.023178,1,621.123205,1,431.535223,1,55.999989,0,715.517408,1,719.360542,1,619.593906,1,619.966351,1,626.703634,1,622.560859,1,63.248234,0,336.034504,1,154.491899,1,47.928447,0,51.876551,0,51.899519,0,624.585754,1,621.300539,1
619.541234,1,526.407196,1,809.285125,1,529.351298,1,623.987471,1,623.562453,1,334.476446,1,523.557293,1,713.359398,1,716.774913,1,334.110980,1,621.756724,1,720.703098,1,331.943835,1,526.429725,1,66.881083,0,434.766778,1,68.589240,0,528.897274,1,523.333873,1,527.897428,1,55.896491,0,619.917618,1,145.909717,1,713.806278,1,45.866235,0,58.434898,0,334.831100,1,334.498326,1,523.115103,1
530.837698,1,809.414198,1,620.390798,1,809.778864,1,336.904992,1,623.261899,1,618.925936,1,620.266757,1,623.461108,1,621.886843,1,434.386301,1,621.154893,1,622.144417,1,621.251706,1,142.624410,1,626.123105,1,525.247944,1,620.850637,1,333.186941,1,713.765975,1,75.165425,0,45.811769,0,626.887858,1,714.144834,1,809.525580,1,624.699592,1,48.949596,0,525.181685,1,255.411660,1,253.169527,1
